date,store_id,region,category,units_sold,unit_price,revenue,promo_flag,holiday_flag,day_of_week,is_weekend
23-01-2024,S1,North,Electronics,26,220.19,5724.94,0,0,1,0
24-01-2024,S1,North,Electronics,26,216.71,5634.46,0,0,2,0
25-01-2024,S1,North,Electronics,18,216.77,3901.86,0,0,3,0
26-01-2024,S1,North,Electronics,22,217.26,4779.72,0,0,4,0
27-01-2024,S1,North,Electronics,29,222.03,6438.87,0,0,5,1
28-01-2024,S1,North,Electronics,26,224.08,5826.08,0,0,6,1
29-01-2024,S1,North,Electronics,22,217.85,4792.7,0,0,0,0
30-01-2024,S1,North,Electronics,23,217.75,5008.25,0,0,1,0
31-01-2024,S1,North,Electronics,36,189.73,6830.28,1,0,2,0
01-02-2024,S1,North,Electronics,22,222.6,4897.2,0,0,3,0
02-02-2024,S1,North,Electronics,24,223.68,5368.32,0,0,4,0
03-02-2024,S1,North,Electronics,29,222.88,6463.52,0,0,5,1
04-02-2024,S1,North,Electronics,27,221.47,5979.69,0,0,6,1
05-02-2024,S1,North,Electronics,18,217,3906,0,0,0,0
06-02-2024,S1,North,Electronics,26,220.92,5743.92,0,0,1,0
07-02-2024,S1,North,Electronics,25,224.34,5608.5,0,0,2,0
08-02-2024,S1,North,Electronics,22,222.22,4888.84,0,0,3,0
09-02-2024,S1,North,Electronics,22,216.56,4764.32,0,0,4,0
10-02-2024,S1,North,Electronics,24,221.32,5311.68,0,0,5,1
11-02-2024,S1,North,Electronics,29,223.33,6476.57,0,0,6,1
12-02-2024,S1,North,Electronics,22,218.39,4804.58,0,0,0,0
13-02-2024,S1,North,Electronics,21,218.21,4582.41,0,0,1,0
14-02-2024,S1,North,Electronics,25,221.31,5532.75,0,0,2,0
15-02-2024,S1,North,Electronics,25,220.97,5524.25,0,0,3,0
16-02-2024,S1,North,Electronics,18,220.56,3970.08,0,0,4,0
17-02-2024,S1,North,Electronics,28,220.85,6183.8,0,0,5,1
18-02-2024,S1,North,Electronics,18,220.4,3967.2,0,0,6,1
19-02-2024,S1,North,Electronics,21,220.77,4636.17,0,0,0,0
20-02-2024,S1,North,Electronics,21,217.08,4558.68,0,0,1,0
21-02-2024,S1,North,Electronics,24,220,5280,0,0,2,0
22-02-2024,S1,North,Electronics,23,220.37,5068.51,0,0,3,0
23-02-2024,S1,North,Electronics,17,219.79,3736.43,0,0,4,0
24-02-2024,S1,North,Electronics,24,219.07,5257.68,0,0,5,1
25-02-2024,S1,North,Electronics,28,221.9,6213.2,0,0,6,1
26-02-2024,S1,North,Electronics,21,220.19,4623.99,0,0,0,0
27-02-2024,S1,North,Electronics,20,223.49,4469.8,0,0,1,0
28-02-2024,S1,North,Electronics,23,216.23,4973.29,0,0,2,0
29-02-2024,S1,North,Electronics,20,218.94,4378.8,0,0,3,0
01-03-2024,S1,North,Electronics,21,217.33,4563.93,0,0,4,0
02-03-2024,S1,North,Electronics,19,217.06,4124.14,0,0,5,1
03-03-2024,S1,North,Electronics,22,221.03,4862.66,0,0,6,1
04-03-2024,S1,North,Electronics,24,223.78,5370.72,0,0,0,0
05-03-2024,S1,North,Electronics,20,220.28,4405.6,0,0,1,0
06-03-2024,S1,North,Electronics,17,221.92,3772.64,0,0,2,0
07-03-2024,S1,North,Electronics,19,219.12,4163.28,0,0,3,0
08-03-2024,S1,North,Electronics,17,223.16,3793.72,0,0,4,0
09-03-2024,S1,North,Electronics,22,222.64,4898.08,0,0,5,1
10-03-2024,S1,North,Electronics,20,222.58,4451.6,0,0,6,1
11-03-2024,S1,North,Electronics,17,217.23,3692.91,0,0,0,0
12-03-2024,S1,North,Electronics,18,216.37,3894.66,0,0,1,0
13-03-2024,S1,North,Electronics,20,222.78,4455.6,0,0,2,0
14-03-2024,S1,North,Electronics,19,216.59,4115.21,0,0,3,0
15-03-2024,S1,North,Electronics,13,215.62,2803.06,0,0,4,0
16-03-2024,S1,North,Electronics,21,220.82,4637.22,0,0,5,1
17-03-2024,S1,North,Electronics,26,222.58,5787.08,0,0,6,1
18-03-2024,S1,North,Electronics,15,218.77,3281.55,0,0,0,0
19-03-2024,S1,North,Electronics,18,223.57,4024.26,0,0,1,0
20-03-2024,S1,North,Electronics,18,217.85,3921.3,0,0,2,0
21-03-2024,S1,North,Electronics,20,218.26,4365.2,0,0,3,0
22-03-2024,S1,North,Electronics,18,221.51,3987.18,0,0,4,0
23-03-2024,S1,North,Electronics,20,222.72,4454.4,0,0,5,1
24-03-2024,S1,North,Electronics,18,219.33,3947.94,0,0,6,1
25-03-2024,S1,North,Electronics,17,216.95,3688.15,0,0,0,0
26-03-2024,S1,North,Electronics,17,219.76,3735.92,0,0,1,0
27-03-2024,S1,North,Electronics,22,184.59,4060.98,1,0,2,0
28-03-2024,S1,North,Electronics,14,217.41,3043.74,0,0,3,0
29-03-2024,S1,North,Electronics,15,221.21,3318.15,0,0,4,0
30-03-2024,S1,North,Electronics,20,216.11,4322.2,0,0,5,1
31-03-2024,S1,North,Electronics,15,216.85,3252.75,0,0,6,1
01-04-2024,S1,North,Electronics,17,221.55,3766.35,0,0,0,0
02-04-2024,S1,North,Electronics,13,219.5,2853.5,0,0,1,0
03-04-2024,S1,North,Electronics,19,215.74,4099.06,0,0,2,0
04-04-2024,S1,North,Electronics,14,218.6,3060.4,0,0,3,0
05-04-2024,S1,North,Electronics,16,218.57,3497.12,0,0,4,0
06-04-2024,S1,North,Electronics,20,223.57,4471.4,0,0,5,1
07-04-2024,S1,North,Electronics,16,221.28,3540.48,0,0,6,1
08-04-2024,S1,North,Electronics,16,220.84,3533.44,0,0,0,0
09-04-2024,S1,North,Electronics,12,218.62,2623.44,0,0,1,0
10-04-2024,S1,North,Electronics,12,221.03,2652.36,0,0,2,0
11-04-2024,S1,North,Electronics,16,221.49,3543.84,0,0,3,0
12-04-2024,S1,North,Electronics,14,216.22,3027.08,0,0,4,0
13-04-2024,S1,North,Electronics,26,188.35,4897.1,1,0,5,1
14-04-2024,S1,North,Electronics,13,217.63,2829.19,0,0,6,1
15-04-2024,S1,North,Electronics,12,216.06,2592.72,0,0,0,0
16-04-2024,S1,North,Electronics,13,218.93,2846.09,0,0,1,0
17-04-2024,S1,North,Electronics,10,220.71,2207.1,0,0,2,0
18-04-2024,S1,North,Electronics,13,216.38,2812.94,0,0,3,0
19-04-2024,S1,North,Electronics,14,222.24,3111.36,0,0,4,0
20-04-2024,S1,North,Electronics,16,217.1,3473.6,0,0,5,1
21-04-2024,S1,North,Electronics,12,222.83,2673.96,0,0,6,1
22-04-2024,S1,North,Electronics,10,215.61,2156.1,0,0,0,0
23-04-2024,S1,North,Electronics,9,216.65,1949.85,0,0,1,0
24-04-2024,S1,North,Electronics,19,183.41,3484.79,1,0,2,0
25-04-2024,S1,North,Electronics,14,217.74,3048.36,0,0,3,0
26-04-2024,S1,North,Electronics,14,221.51,3101.14,0,0,4,0
27-04-2024,S1,North,Electronics,14,222.53,3115.42,0,0,5,1
28-04-2024,S1,North,Electronics,14,223.21,3124.94,0,0,6,1
29-04-2024,S1,North,Electronics,13,217,2821,0,0,0,0
30-04-2024,S1,North,Electronics,16,216.16,3458.56,0,0,1,0
01-05-2024,S1,North,Electronics,12,218.61,2623.32,0,0,2,0
02-05-2024,S1,North,Electronics,12,218.95,2627.4,0,0,3,0
03-05-2024,S1,North,Electronics,10,220.09,2200.9,0,0,4,0
04-05-2024,S1,North,Electronics,13,222.86,2897.18,0,0,5,1
05-05-2024,S1,North,Electronics,14,223.29,3126.06,0,0,6,1
06-05-2024,S1,North,Electronics,12,217.02,2604.24,0,0,0,0
07-05-2024,S1,North,Electronics,12,220.59,2647.08,0,0,1,0
08-05-2024,S1,North,Electronics,14,219.04,3066.56,0,0,2,0
09-05-2024,S1,North,Electronics,8,220.35,1762.8,0,0,3,0
10-05-2024,S1,North,Electronics,11,221.13,2432.43,0,0,4,0
11-05-2024,S1,North,Electronics,14,221.95,3107.3,0,0,5,1
12-05-2024,S1,North,Electronics,16,216.84,3469.44,0,0,6,1
13-05-2024,S1,North,Electronics,12,218.44,2621.28,0,0,0,0
14-05-2024,S1,North,Electronics,10,215.8,2158,0,0,1,0
15-05-2024,S1,North,Electronics,11,224.02,2464.22,0,0,2,0
16-05-2024,S1,North,Electronics,10,220.64,2206.4,0,0,3,0
17-05-2024,S1,North,Electronics,11,219.82,2418.02,0,0,4,0
18-05-2024,S1,North,Electronics,14,218.36,3057.04,0,0,5,1
19-05-2024,S1,North,Electronics,11,223.5,2458.5,0,0,6,1
20-05-2024,S1,North,Electronics,11,222.9,2451.9,0,0,0,0
21-05-2024,S1,North,Electronics,11,222.86,2451.46,0,0,1,0
22-05-2024,S1,North,Electronics,11,221.46,2436.06,0,0,2,0
23-05-2024,S1,North,Electronics,11,220.05,2420.55,0,0,3,0
24-05-2024,S1,North,Electronics,9,217.65,1958.85,0,0,4,0
25-05-2024,S1,North,Electronics,13,223.84,2909.92,0,0,5,1
26-05-2024,S1,North,Electronics,11,223.31,2456.41,0,0,6,1
27-05-2024,S1,North,Electronics,11,215.6,2371.6,0,0,0,0
28-05-2024,S1,North,Electronics,10,215.76,2157.6,0,0,1,0
29-05-2024,S1,North,Electronics,8,219,1752,0,0,2,0
30-05-2024,S1,North,Electronics,12,220.57,2646.84,0,0,3,0
31-05-2024,S1,North,Electronics,10,219.86,2198.6,0,0,4,0
01-06-2024,S1,North,Electronics,11,222.24,2444.64,0,0,5,1
02-06-2024,S1,North,Electronics,16,184.54,2952.64,1,0,6,1
03-06-2024,S1,North,Electronics,8,216.26,1730.08,0,0,0,0
04-06-2024,S1,North,Electronics,9,217.16,1954.44,0,0,1,0
05-06-2024,S1,North,Electronics,11,221.69,2438.59,0,0,2,0
06-06-2024,S1,North,Electronics,12,217.61,2611.32,0,0,3,0
07-06-2024,S1,North,Electronics,12,217.65,2611.8,0,0,4,0
08-06-2024,S1,North,Electronics,11,221.37,2435.07,0,0,5,1
09-06-2024,S1,North,Electronics,17,188.68,3207.56,1,0,6,1
10-06-2024,S1,North,Electronics,10,221.36,2213.6,0,0,0,0
11-06-2024,S1,North,Electronics,12,218.72,2624.64,0,0,1,0
12-06-2024,S1,North,Electronics,8,217.16,1737.28,0,0,2,0
13-06-2024,S1,North,Electronics,14,219.01,3066.14,0,0,3,0
14-06-2024,S1,North,Electronics,10,222.55,2225.5,0,0,4,0
15-06-2024,S1,North,Electronics,10,220.72,2207.2,0,0,5,1
16-06-2024,S1,North,Electronics,10,221.05,2210.5,0,0,6,1
17-06-2024,S1,North,Electronics,11,218.45,2402.95,0,0,0,0
18-06-2024,S1,North,Electronics,11,217.35,2390.85,0,0,1,0
19-06-2024,S1,North,Electronics,12,216.17,2594.04,0,0,2,0
20-06-2024,S1,North,Electronics,10,217.94,2179.4,0,0,3,0
21-06-2024,S1,North,Electronics,10,221.29,2212.9,0,0,4,0
22-06-2024,S1,North,Electronics,10,216.91,2169.1,0,0,5,1
23-06-2024,S1,North,Electronics,12,216.72,2600.64,0,0,6,1
24-06-2024,S1,North,Electronics,10,221.34,2213.4,0,0,0,0
25-06-2024,S1,North,Electronics,11,222.73,2450.03,0,0,1,0
26-06-2024,S1,North,Electronics,12,219.05,2628.6,0,0,2,0
27-06-2024,S1,North,Electronics,18,184.26,3316.68,1,0,3,0
28-06-2024,S1,North,Electronics,11,223.9,2462.9,0,0,4,0
29-06-2024,S1,North,Electronics,17,183.83,3125.11,1,0,5,1
30-06-2024,S1,North,Electronics,13,217.83,2831.79,0,0,6,1
01-07-2024,S1,North,Electronics,11,222.47,2447.17,0,0,0,0
02-07-2024,S1,North,Electronics,11,219,2409,0,0,1,0
03-07-2024,S1,North,Electronics,13,219.56,2854.28,0,0,2,0
04-07-2024,S1,North,Electronics,15,219.57,3293.55,0,1,3,0
05-07-2024,S1,North,Electronics,11,223.37,2457.07,0,0,4,0
06-07-2024,S1,North,Electronics,12,215.93,2591.16,0,0,5,1
07-07-2024,S1,North,Electronics,13,222.17,2888.21,0,0,6,1
08-07-2024,S1,North,Electronics,13,216.53,2814.89,0,0,0,0
09-07-2024,S1,North,Electronics,12,215.91,2590.92,0,0,1,0
10-07-2024,S1,North,Electronics,8,219.67,1757.36,0,0,2,0
11-07-2024,S1,North,Electronics,12,224.33,2691.96,0,0,3,0
12-07-2024,S1,North,Electronics,11,219.23,2411.53,0,0,4,0
13-07-2024,S1,North,Electronics,15,220.44,3306.6,0,0,5,1
14-07-2024,S1,North,Electronics,12,220.13,2641.56,0,0,6,1
15-07-2024,S1,North,Electronics,12,223.51,2682.12,0,0,0,0
16-07-2024,S1,North,Electronics,11,224.19,2466.09,0,0,1,0
17-07-2024,S1,North,Electronics,13,221.47,2879.11,0,0,2,0
18-07-2024,S1,North,Electronics,12,224.05,2688.6,0,0,3,0
19-07-2024,S1,North,Electronics,12,219.81,2637.72,0,0,4,0
20-07-2024,S1,North,Electronics,14,216.7,3033.8,0,0,5,1
21-07-2024,S1,North,Electronics,15,219.77,3296.55,0,0,6,1
22-07-2024,S1,North,Electronics,12,223.7,2684.4,0,0,0,0
23-07-2024,S1,North,Electronics,11,220.18,2421.98,0,0,1,0
24-07-2024,S1,North,Electronics,11,215.98,2375.78,0,0,2,0
25-07-2024,S1,North,Electronics,13,216.58,2815.54,0,0,3,0
26-07-2024,S1,North,Electronics,12,218.91,2626.92,0,0,4,0
27-07-2024,S1,North,Electronics,15,220.44,3306.6,0,0,5,1
28-07-2024,S1,North,Electronics,13,218.01,2834.13,0,0,6,1
29-07-2024,S1,North,Electronics,13,223.77,2909.01,0,0,0,0
30-07-2024,S1,North,Electronics,13,215.71,2804.23,0,0,1,0
31-07-2024,S1,North,Electronics,17,224.33,3813.61,0,0,2,0
01-08-2024,S1,North,Electronics,12,223.34,2680.08,0,0,3,0
02-08-2024,S1,North,Electronics,15,217.87,3268.05,0,0,4,0
03-08-2024,S1,North,Electronics,20,217.55,4351,0,0,5,1
04-08-2024,S1,North,Electronics,17,224.21,3811.57,0,0,6,1
05-08-2024,S1,North,Electronics,15,217.19,3257.85,0,0,0,0
06-08-2024,S1,North,Electronics,17,216.07,3673.19,0,0,1,0
07-08-2024,S1,North,Electronics,17,187.3,3184.1,1,0,2,0
08-08-2024,S1,North,Electronics,16,222.01,3552.16,0,0,3,0
09-08-2024,S1,North,Electronics,15,216.41,3246.15,0,0,4,0
10-08-2024,S1,North,Electronics,15,224.09,3361.35,0,0,5,1
11-08-2024,S1,North,Electronics,15,218.61,3279.15,0,0,6,1
12-08-2024,S1,North,Electronics,15,219.24,3288.6,0,0,0,0
13-08-2024,S1,North,Electronics,16,220.99,3535.84,0,0,1,0
14-08-2024,S1,North,Electronics,17,216.53,3681.01,0,0,2,0
15-08-2024,S1,North,Electronics,17,219.42,3730.14,0,0,3,0
16-08-2024,S1,North,Electronics,16,217.02,3472.32,0,0,4,0
17-08-2024,S1,North,Electronics,21,222.13,4664.73,0,0,5,1
18-08-2024,S1,North,Electronics,19,223.36,4243.84,0,0,6,1
19-08-2024,S1,North,Electronics,14,223.34,3126.76,0,0,0,0
20-08-2024,S1,North,Electronics,15,221.39,3320.85,0,0,1,0
21-08-2024,S1,North,Electronics,18,222.77,4009.86,0,0,2,0
22-08-2024,S1,North,Electronics,15,221.01,3315.15,0,0,3,0
23-08-2024,S1,North,Electronics,14,220.34,3084.76,0,0,4,0
24-08-2024,S1,North,Electronics,22,220.21,4844.62,0,0,5,1
25-08-2024,S1,North,Electronics,20,222.93,4458.6,0,0,6,1
26-08-2024,S1,North,Electronics,17,215.7,3666.9,0,0,0,0
27-08-2024,S1,North,Electronics,19,221.57,4209.83,0,0,1,0
28-08-2024,S1,North,Electronics,19,222.26,4222.94,0,0,2,0
29-08-2024,S1,North,Electronics,17,220.02,3740.34,0,0,3,0
30-08-2024,S1,North,Electronics,20,216.7,4334,0,0,4,0
31-08-2024,S1,North,Electronics,24,222.47,5339.28,0,0,5,1
01-09-2024,S1,North,Electronics,17,217.51,3697.67,0,0,6,1
02-09-2024,S1,North,Electronics,19,215.62,4096.78,0,0,0,0
03-09-2024,S1,North,Electronics,16,217.17,3474.72,0,0,1,0
04-09-2024,S1,North,Electronics,17,219.14,3725.38,0,0,2,0
05-09-2024,S1,North,Electronics,16,223.29,3572.64,0,0,3,0
06-09-2024,S1,North,Electronics,22,216.52,4763.44,0,0,4,0
07-09-2024,S1,North,Electronics,22,217.58,4786.76,0,0,5,1
08-09-2024,S1,North,Electronics,21,219.88,4617.48,0,0,6,1
09-09-2024,S1,North,Electronics,19,220.87,4196.53,0,0,0,0
10-09-2024,S1,North,Electronics,18,218.43,3931.74,0,0,1,0
11-09-2024,S1,North,Electronics,19,221.2,4202.8,0,0,2,0
12-09-2024,S1,North,Electronics,20,222.16,4443.2,0,0,3,0
13-09-2024,S1,North,Electronics,18,224.24,4036.32,0,0,4,0
14-09-2024,S1,North,Electronics,24,220.18,5284.32,0,0,5,1
15-09-2024,S1,North,Electronics,21,218.89,4596.69,0,0,6,1
16-09-2024,S1,North,Electronics,21,217.68,4571.28,0,0,0,0
17-09-2024,S1,North,Electronics,19,218.87,4158.53,0,0,1,0
18-09-2024,S1,North,Electronics,22,218.24,4801.28,0,0,2,0
19-09-2024,S1,North,Electronics,23,217.13,4993.99,0,0,3,0
20-09-2024,S1,North,Electronics,20,217.17,4343.4,0,0,4,0
21-09-2024,S1,North,Electronics,45,190.67,8580.15,1,0,5,1
22-09-2024,S1,North,Electronics,26,223.96,5822.96,0,0,6,1
23-09-2024,S1,North,Electronics,23,217.39,4999.97,0,0,0,0
24-09-2024,S1,North,Electronics,22,217.05,4775.1,0,0,1,0
25-09-2024,S1,North,Electronics,21,221.76,4656.96,0,0,2,0
26-09-2024,S1,North,Electronics,26,221.74,5765.24,0,0,3,0
27-09-2024,S1,North,Electronics,26,223.78,5818.28,0,0,4,0
28-09-2024,S1,North,Electronics,24,218.92,5254.08,0,0,5,1
29-09-2024,S1,North,Electronics,27,219.66,5930.82,0,0,6,1
30-09-2024,S1,North,Electronics,15,223.85,3357.75,0,0,0,0
01-10-2024,S1,North,Electronics,20,221.81,4436.2,0,0,1,0
02-10-2024,S1,North,Electronics,21,223.55,4694.55,0,0,2,0
03-10-2024,S1,North,Electronics,23,223.6,5142.8,0,0,3,0
04-10-2024,S1,North,Electronics,22,223.72,4921.84,0,0,4,0
05-10-2024,S1,North,Electronics,23,219.75,5054.25,0,0,5,1
06-10-2024,S1,North,Electronics,23,222.53,5118.19,0,0,6,1
07-10-2024,S1,North,Electronics,20,224.18,4483.6,0,0,0,0
08-10-2024,S1,North,Electronics,20,223.03,4460.6,0,0,1,0
09-10-2024,S1,North,Electronics,18,217.96,3923.28,0,0,2,0
10-10-2024,S1,North,Electronics,24,216.01,5184.24,0,0,3,0
11-10-2024,S1,North,Electronics,23,221.05,5084.15,0,0,4,0
12-10-2024,S1,North,Electronics,21,218.37,4585.77,0,0,5,1
13-10-2024,S1,North,Electronics,30,222.39,6671.7,0,0,6,1
14-10-2024,S1,North,Electronics,23,222.05,5107.15,0,0,0,0
15-10-2024,S1,North,Electronics,23,220.43,5069.89,0,0,1,0
16-10-2024,S1,North,Electronics,27,222.53,6008.31,0,0,2,0
17-10-2024,S1,North,Electronics,23,221.09,5085.07,0,0,3,0
18-10-2024,S1,North,Electronics,26,216.88,5638.88,0,0,4,0
19-10-2024,S1,North,Electronics,28,221.98,6215.44,0,0,5,1
20-10-2024,S1,North,Electronics,26,218.32,5676.32,0,0,6,1
21-10-2024,S1,North,Electronics,22,223.93,4926.46,0,0,0,0
22-10-2024,S1,North,Electronics,22,221.62,4875.64,0,0,1,0
23-10-2024,S1,North,Electronics,24,220.4,5289.6,0,0,2,0
24-10-2024,S1,North,Electronics,28,222.57,6231.96,0,0,3,0
25-10-2024,S1,North,Electronics,18,220.43,3967.74,0,0,4,0
26-10-2024,S1,North,Electronics,24,223.05,5353.2,0,0,5,1
27-10-2024,S1,North,Electronics,31,219.37,6800.47,0,0,6,1
28-10-2024,S1,North,Electronics,29,183.99,5335.71,1,0,0,0
29-10-2024,S1,North,Electronics,28,223.19,6249.32,0,0,1,0
30-10-2024,S1,North,Electronics,31,218.16,6762.96,0,0,2,0
31-10-2024,S1,North,Electronics,25,222.53,5563.25,0,0,3,0
01-11-2024,S1,North,Electronics,25,224.21,5605.25,0,0,4,0
02-11-2024,S1,North,Electronics,27,222.59,6009.93,0,0,5,1
03-11-2024,S1,North,Electronics,22,223.27,4911.94,0,0,6,1
04-11-2024,S1,North,Electronics,26,220.39,5730.14,0,0,0,0
05-11-2024,S1,North,Electronics,29,215.76,6257.04,0,0,1,0
06-11-2024,S1,North,Electronics,29,216.71,6284.59,0,0,2,0
07-11-2024,S1,North,Electronics,23,217.85,5010.55,0,0,3,0
08-11-2024,S1,North,Electronics,28,223.93,6270.04,0,0,4,0
09-11-2024,S1,North,Electronics,36,220.51,7938.36,0,0,5,1
10-11-2024,S1,North,Electronics,32,220.46,7054.72,0,0,6,1
11-11-2024,S1,North,Electronics,26,218.09,5670.34,0,0,0,0
12-11-2024,S1,North,Electronics,25,219.04,5476,0,0,1,0
13-11-2024,S1,North,Electronics,25,219.57,5489.25,0,0,2,0
14-11-2024,S1,North,Electronics,31,219.1,6792.1,0,0,3,0
15-11-2024,S1,North,Electronics,27,217.32,5867.64,0,0,4,0
16-11-2024,S1,North,Electronics,37,183.96,6806.52,1,0,5,1
17-11-2024,S1,North,Electronics,36,218.03,7849.08,0,0,6,1
18-11-2024,S1,North,Electronics,25,218.35,5458.75,0,0,0,0
19-11-2024,S1,North,Electronics,23,223.49,5140.27,0,0,1,0
20-11-2024,S1,North,Electronics,29,220.18,6385.22,0,0,2,0
21-11-2024,S1,North,Electronics,34,217.06,7380.04,0,0,3,0
22-11-2024,S1,North,Electronics,21,221,4641,0,0,4,0
23-11-2024,S1,North,Electronics,35,217.09,7598.15,0,0,5,1
24-11-2024,S1,North,Electronics,31,220.06,6821.86,0,0,6,1
25-11-2024,S1,North,Electronics,26,218.8,5688.8,0,0,0,0
26-11-2024,S1,North,Electronics,28,222.05,6217.4,0,0,1,0
27-11-2024,S1,North,Electronics,26,222.63,5788.38,0,0,2,0
28-11-2024,S1,North,Electronics,82,224.12,18377.84,0,1,3,0
29-11-2024,S1,North,Electronics,66,224.3,14803.8,0,1,4,0
30-11-2024,S1,North,Electronics,51,184.18,9393.18,1,0,5,1
01-12-2024,S1,North,Electronics,28,224.37,6282.36,0,0,6,1
02-12-2024,S1,North,Electronics,60,224.22,13453.2,0,1,0,0
03-12-2024,S1,North,Electronics,25,221.64,5541,0,0,1,0
04-12-2024,S1,North,Electronics,29,216.42,6276.18,0,0,2,0
05-12-2024,S1,North,Electronics,26,224.17,5828.42,0,0,3,0
06-12-2024,S1,North,Electronics,24,218.56,5245.44,0,0,4,0
07-12-2024,S1,North,Electronics,34,216.57,7363.38,0,0,5,1
08-12-2024,S1,North,Electronics,31,222.28,6890.68,0,0,6,1
09-12-2024,S1,North,Electronics,23,217.84,5010.32,0,0,0,0
10-12-2024,S1,North,Electronics,31,222.81,6907.11,0,0,1,0
11-12-2024,S1,North,Electronics,28,217.75,6097,0,0,2,0
12-12-2024,S1,North,Electronics,31,216.59,6714.29,0,0,3,0
13-12-2024,S1,North,Electronics,29,219.3,6359.7,0,0,4,0
14-12-2024,S1,North,Electronics,30,223.57,6707.1,0,0,5,1
15-12-2024,S1,North,Electronics,29,221,6409,0,0,6,1
16-12-2024,S1,North,Electronics,30,219.43,6582.9,0,0,0,0
17-12-2024,S1,North,Electronics,33,222.69,7348.77,0,0,1,0
18-12-2024,S1,North,Electronics,30,223.02,6690.6,0,0,2,0
19-12-2024,S1,North,Electronics,26,218.37,5677.62,0,0,3,0
20-12-2024,S1,North,Electronics,76,188.36,14315.36,1,1,4,0
21-12-2024,S1,North,Electronics,71,224.33,15927.43,0,1,5,1
22-12-2024,S1,North,Electronics,59,216.24,12758.16,0,1,6,1
23-12-2024,S1,North,Electronics,57,223.22,12723.54,0,1,0,0
24-12-2024,S1,North,Electronics,54,217.5,11745,0,1,1,0
25-12-2024,S1,North,Electronics,26,222.32,5780.32,0,0,2,0
26-12-2024,S1,North,Electronics,27,219.19,5918.13,0,0,3,0
27-12-2024,S1,North,Electronics,29,217.65,6311.85,0,0,4,0
28-12-2024,S1,North,Electronics,32,222.71,7126.72,0,0,5,1
29-12-2024,S1,North,Electronics,35,215.6,7546,0,0,6,1
30-12-2024,S1,North,Electronics,29,217.09,6295.61,0,0,0,0
31-12-2024,S1,North,Electronics,22,217.6,4787.2,0,0,1,0
01-01-2023,S1,North,Clothing,64,44.54,2850.56,0,1,6,1
02-01-2023,S1,North,Clothing,49,44.95,2202.55,0,0,0,0
03-01-2023,S1,North,Clothing,40,44.2,1768,0,0,1,0
04-01-2023,S1,North,Clothing,43,44.24,1902.32,0,0,2,0
05-01-2023,S1,North,Clothing,41,44.76,1835.16,0,0,3,0
06-01-2023,S1,North,Clothing,51,38.44,1960.44,1,0,4,0
07-01-2023,S1,North,Clothing,50,45.51,2275.5,0,0,5,1
08-01-2023,S1,North,Clothing,45,45.56,2050.2,0,0,6,1
09-01-2023,S1,North,Clothing,41,45.24,1854.84,0,0,0,0
10-01-2023,S1,North,Clothing,47,44.57,2094.79,0,0,1,0
11-01-2023,S1,North,Clothing,35,44.72,1565.2,0,0,2,0
12-01-2023,S1,North,Clothing,38,44.95,1708.1,0,0,3,0
13-01-2023,S1,North,Clothing,41,45.7,1873.7,0,0,4,0
14-01-2023,S1,North,Clothing,49,44.37,2174.13,0,0,5,1
15-01-2023,S1,North,Clothing,65,38.45,2499.25,1,0,6,1
16-01-2023,S1,North,Clothing,34,45.82,1557.88,0,0,0,0
17-01-2023,S1,North,Clothing,38,45.05,1711.9,0,0,1,0
18-01-2023,S1,North,Clothing,38,45.32,1722.16,0,0,2,0
19-01-2023,S1,North,Clothing,31,44.24,1371.44,0,0,3,0
20-01-2023,S1,North,Clothing,42,44.93,1887.06,0,0,4,0
21-01-2023,S1,North,Clothing,46,45.08,2073.68,0,0,5,1
22-01-2023,S1,North,Clothing,46,44.4,2042.4,0,0,6,1
23-01-2023,S1,North,Clothing,37,44.9,1661.3,0,0,0,0
24-01-2023,S1,North,Clothing,39,44.54,1737.06,0,0,1,0
25-01-2023,S1,North,Clothing,39,45.83,1787.37,0,0,2,0
26-01-2023,S1,North,Clothing,37,44.57,1649.09,0,0,3,0
27-01-2023,S1,North,Clothing,38,44.89,1705.82,0,0,4,0
28-01-2023,S1,North,Clothing,43,45.22,1944.46,0,0,5,1
29-01-2023,S1,North,Clothing,48,45.87,2201.76,0,0,6,1
30-01-2023,S1,North,Clothing,39,45.73,1783.47,0,0,0,0
31-01-2023,S1,North,Clothing,33,45.8,1511.4,0,0,1,0
01-02-2023,S1,North,Clothing,36,45.86,1650.96,0,0,2,0
02-02-2023,S1,North,Clothing,58,37.73,2188.34,1,0,3,0
03-02-2023,S1,North,Clothing,43,44.55,1915.65,0,0,4,0
04-02-2023,S1,North,Clothing,45,45.25,2036.25,0,0,5,1
05-02-2023,S1,North,Clothing,40,45.12,1804.8,0,0,6,1
06-02-2023,S1,North,Clothing,37,45.49,1683.13,0,0,0,0
07-02-2023,S1,North,Clothing,33,44.12,1455.96,0,0,1,0
08-02-2023,S1,North,Clothing,34,44.74,1521.16,0,0,2,0
09-02-2023,S1,North,Clothing,58,37.82,2193.56,1,0,3,0
